Aveanýn verem eden internetinden sonra turkcell tek kelime ile harikaa..;olumlu
Okulda internet yok ama bende var çünkü öðretmen olduðum için Turkcell bana 1GB internet veriyo hiahaðaðaha;olumlu
Turkcell'in daðýttýðý 4.5g sim kartlar daha az hafýzaya sahip olmasýna karþýn sanki 3g'yi de hýzlandýrmýþ gibi?;olumlu
Caným Turkcell her ay unutmadan verirsin hediyelerimi tþkr ederim;olumlu
Yýlbaþý için hediye internet veren turkcell. Caným turkcell;olumlu
Þükür hattým açýldý. Turkcell harbi büyüksün. Ýnternet zehir gibi çekiyor;olumlu
Turkcell bana 2gb internet verdi hayýrdýr inþallah :);olumlu
Turkcell'in internet çekim kalitesi daha iyiymiþ be;olumlu
Turkcell kalitesi diye biþey var;olumlu
Turkcell engelliler icin yapmýþ olduðunuz uygulamalar diðer operatörlere de örnek olur inþallah;olumlu
Þuan Turkcell'den bedava internet yaptým acayip mutluyum;olumlu
Turkcell adam gibisin bea.. Hýzýna yetiþemiyorum.;olumlu
Artýk 4,5 G hýzýna hazýrýz. Teþekkürler Turkcell;olumlu
Yaþasýn 4.5G ile gelen 1GB internet çok tskler sevdiceðim Turkcell;olumlu
Turkcell e saygýlar sevgiler yorganýn altýndan bile tam  çekiyo  djdjwjjwjdjsjjd Turkcell;olumlu
Turkcell müthiþ biþey;olumlu
Caným turkcell sürekli hediye internet veriyo;olumlu
Daha Turkcell e geçtiðim ilk günden telefonu çekmeyenlere show yapmak;olumlu
Kalpten gidiyorum tþk ederim turkcell;olumlu
Twitter da kullanmak için 250 mb internet veren caným turkcell im;olumlu
Zemin katta full çeken operatör bulmuþum býrakýr mýyým? Býrakmam teþekkürler Turkcell;olumlu
saat 06:00'a kadar kullanabileceðim 2 gb internet paketi için çok teþekkür ederim. ocak sonuna kadar geçerliymiþ çok mutlu oldum Turkcell;olumlu
Turkcell 1g ile cepten internet keyfi;olumlu
BU TURKCELL ÝYÝKÝ VAR HER AY INTERNET PAKETI YOLLUYOR :DD:DD;olumlu
Turkcell kalitesi ile internet'e girmek;olumlu
Turkcell candýr be.;olumlu
Internetim bitti ama internetim var bu turkcell in bir lutfumu;olumlu
Ulaan turkcell bee geldim hediye olarak 1 gb internet 2000 sms verdi seviyorum ya;olumlu
numaramý deðiþtirdim diye turkcell beni gb gb hediyelere boðdu;olumlu
Bir iletisimci olarak Malatya özbeyler Turkcell bayisi çalýþanlarýna kaliteli iletiþim ve nezaketlerinden dolayi çok teþekkür ederim;olumlu
Turkcell ile internete doyum olmuyor;olumlu
Turkcell video fatura olayý çok güzelmiþ benim gibi üþengecler için birebir :) tebrikler;olumlu
2 günlük tatil ne çabuk geçti turkcell süperonline gibi :);olumlu
TURKCELL SESIMI DUYDU 31.OCAK 2015 E KADAR KAPANMIS BIR TARIFEYI TEKRAR ACTI 1000 DAKKIKA 1000SMS 4GB INTERNET SADECE 59 TL.HARIKA;olumlu
Ýyi reklam yapmissin turkcell;olumlu
Turkcell iletisim merkezinizde emine ismindeki müsteri temsilciniz gercekten kalite çýtanýzý yükseltiyor. tebrikler.;olumlu
Ýyi lan Turkcell iþi düzeltti gibi net hýzlandý valla;olumlu
Telefonum 4.5g uyumlu degil diye sim kartý ablamýn telefona takýp 4GB hediyeyi aldým çok zekiyiz yine teþekkürler  turkcell;olumlu
Seviyorum bu turkcell'i... yine 4 gb hediye göndermiþ.;olumlu
En iyi telefon hatti þirketi Turkcell  herkese tavsiyemdirr cok memnunum bir ay bitti :);olumlu
Turkcell de olmasa bedava internete giremicez ya;olumlu
"Turkcell 4 GB Sýnýrsýz Turbo internet paketim bu sabah bitti,15 günde kullanamadýðým ""Turbo"" kýsmýný bugün ilginç bir hýzla kullanýyorum :)";olumlu
Turkcell candýr;olumlu
Turkcell saðolsun her hafta sonu düzenli olarak 500 mb internet gönderiyo :D;olumlu
Sa arkadaþlar geceleri bedava 2gb hediye yaþasýn Turkcell yüce turkcell;olumlu
Yer altýndaki metroda bile çektiði için turkcelle gectigim için mutluyum;olumlu
turkcell 8 gb internet hediye etti :);olumlu
Köyde bile internetim çekiyo caným turkcell;olumlu
Bu Turkcell baba ya 3 aydýr ampadan 1GB ekstra internet veriyor;olumlu
Turkcell ile her yerde ful cekme keyfi:);olumlu
An itibariyle Turkcell gecmis bulunmaktayim. Kalite asla tesadüf degildir;olumlu
Caným Turkcell 25 lira verdi :);olumlu
Biyerde Turkcell'in çýkarmýþ olduðu BiP adlý mesajlasma uygulamasýna denk geldim ve indirdim. Güzel çalýþýyor. Denemenizi öneririm.;olumlu
Turkcell çaðrýmerkezinden Ömer bey. Hediye internet paketimi hattýma tanýmladýðýnýz için teþekkürler. Harbiden Turkcell bir ayrýcalýk.;olumlu
Caným turkcell im bana 4gb daha bedava internet verdi;olumlu
gnctrkcll sayesinde 75 tl bana kaldý Teþekkürler turkcell  :);olumlu
Abi türkcele geçtik 3000 sms 4gb net 1000 dk hediyeler falan ben þok. Teþekkürler Turkcell;olumlu
Þu hayatta yaptýðým en güzel tercih Turkcell kullanýcýsý olmak sanýrým :);olumlu
6 liraya 6 gb internet, adamsin turkcell;olumlu
Bilmedigim bir nedenle hediye 1gb internet vererek beni dunyanin en mutlu insani yaptin sevgili Turkcell;olumlu
Turkcell'in çekim gücü kadar bir internet istiyorum;olumlu
Turkcell'e interneti hýzlý olduðu için dava açýcam. Ýnternet hýzlý olduðu için bütün veriler anýnda yükleniyo ve hýzlýca bitiyo paket.;olumlu
Turkcell Platinum ne kadar muhteþem paketmiþ ya! Su anda araþtýrýyorum, her seçeneði var. En dusuk paketinde bile 4 gb internet.;olumlu
Bu havada bile Turkcell full çekiyor be;olumlu
Kýrmýzý ýþýkta beklerken o kýsa sürede internetten telefonuma TL yükleyebildiðim tek operatör Turkcell'dir, candýr.;olumlu
Turkcell in çekim gücü :D;olumlu
Oh be gozunu seveyim turkcell :);olumlu
Turkcell senin verdiðin cihazý yerim xd;olumlu
Turkcell on nümero;olumlu
"Turkcell candýr ;)";olumlu
Artýk benimdeeee telefonum çekmeye baþladýý güle güle @Avea welcome gönlümün efendisi Turkcell;olumlu
Turkcell le internetim dahah hýzlý;olumlu
Turkcell yine kýyak geçti geçen ay 0 tl fatura ödemiþtim bu ay da 5.70 tl... :);olumlu
Ya bu Turkcell müþteri hizmetleri ne kadar guzel, ne kadar ilgili.Ilk defa müþteri hizmetleriyle iyi anlasiyorum.Varsin 10 lira fazla olsun.;olumlu
Az önce turkcell müþteri hizmetleri telefonu kapatýrken iyi ki varsýnýz dedi hahahaha çok tatlýlar.;olumlu
Turkcell gerçekten kullanýcýlarýna büyük avantajlar saðlýyor bugün bir kez daha bunu gördüm.;olumlu
Köyde turkcell in süper 3G si var. Eðer baz istasyonunu net þekilde görüyorsan 3G cekiyor :);olumlu
Turkcell'deki hýzým evdeki internetimden hýzlý;olumlu
Seni seviyorum Turkcell bugün verdiðin hediye internetle gönlümü bi kez daha çaldýn sinema kýyaðýn yetmiyomuþ gibi;olumlu
63 mb internet kalmýþtý saat 12 yi gecti 3 gb oldu canim turkcell uzulmeme izin vermiyo :);olumlu
Ayda 120 lira veriorum. Amerika da internetim dogru duzgun calismior arkadas, turkcell le bizim koyde surf yapiordum.;olumlu
Turkcell i sewiyorum cunku esnafýný seviyor.;olumlu
Turkcell Söke'deki elemanlar harika;olumlu
Turkcell'e ne oldu ya? Durduk yere 500 mb hediye etmisler. 14 senelik musterileriyim, ilk defa sasirttilar;olumlu
tesekkur ederim turkcell timde yardimci oldular 10 numarasinizzzzz;olumlu
Tisikkirler Turkcell Platinum musteri suprizi yapmýþ bana o kadar fatura ödüyoruz yani 4 GB 4 TL Ohh miss oldu.;olumlu
5 liraya 1 gb sýnýrsýz internet yaptým turkcell bu ay bana çalýþýyo galiba :D;olumlu
turkcell tweet de de çok hýzlýymýþ teþekkür ettim bütün þikayetlerimi hallettiler;olumlu
1 gb internetim bitti turkcell birdaha 1 gb internet gönderdi durduk yere. Bu turkcelli sevmeye baþladým;olumlu
turkcell sag olsun okul pc beleþ net :D;olumlu
Yeniden Turkcell'i olmanýn huzuru içindeyimm;olumlu
O degilde turkcell 2gb turbo yu verdi ucuyorum þu an :);olumlu
turkcell internet reklamlarý çok güzel;olumlu
Turkcell in internet reklamý efsane olmuþ;olumlu
Süpersin Turkcell;olumlu
sonunda tekrardan turkcell ve çekim gücü. Oh be;olumlu
Turkcell saðolsun 6gb internet verince telefonun wifi ý örümcek aðý baðladý.;olumlu
Turkcell candir yaa turkcelli oldum yine sonunda;olumlu
Turkcell Müþteri hizmetlerinde 10 saniye sürmeden fatura temsilcime baðlandým. Hizmet böyle olmalý arkadaþ. Tebrikler;olumlu
Turkcell turbo 2gb a abone oldum gercekten turbo :) normaldede boyle versenize arkadas ::);olumlu
Turkcell Superonline dan þaþmayýn yemin ederim dünyanýn en iyi interneti.;olumlu
Turkcell kampanya üstüne kampanya sürpriz üstüne sürpriz yapýyor bana :);olumlu
Turkcell, Hýz ve Çekim gücü;olumlu
Bu turkcell bana baya acýmaya baþladì. Simdi de bir haftalik 1000 mesajla 1 GB internet verdi.;olumlu
Turkcell hayat baðlayan operatör :);olumlu
turkcell baya hýzlý ya asdfgb güzel yani;olumlu
Turkcell saolsun 500mb net yollamýþ :);olumlu
Müþteri temsilcisi anca bu kadar içten olabilirdi teþekkürler Turkcell :);olumlu
Turkcell'den hediye 1 GB internet +1000 sms geldiii:Dd;olumlu
Teþekkurler Turkcell 24 saat gecmeden þebeke sorunu yasadigim bolgeyi duzelttiniz. Full 3g cekiyor tekelefon. Tesekkurler;olumlu
Maþallah turkcell hiç etkilenmiyor havadan;olumlu
zö 300mb kazanmisim shjshsjjjjsjjaj thanks turkcell sbsh;olumlu
28 lira varken telefonumda 30 liralýk paketi kabul eden Turkcell çalýþanlarýna sevgilerimi ve öpücüklerimi yolluyorum..;olumlu
Bu ay 10gb interneti bitirmiþim ve yetmiyor gibi Turkcell bana 2gb hediye verdi ücretsiz teþekkürler Turkcell;olumlu
bilader ne güzel hizmet veriyorsunuz hizmet kalitenize aþýðým valla bravooo Turkcell'e;olumlu
Turkcell 1 GB yolladý illa defa sevindim;olumlu
Turkcell bana çok hýzlý ve nazik bir dönüþ yaptý. Eksikliði kabul etmek de bir büyüklük.;olumlu
Wuhuuuu 3G ucuyor :) yasasin Turkcell;olumlu
Pahalý da olsan elektrik kesildiðinde avealý arkadaþýma hava atmamý saðlayan Turkcell , teþekkürler:);olumlu
3ay hediye internet veren turkcell e teþekkürler;olumlu
Teþekkürler Turkcell. :);olumlu
Turkcell in en yaný köyde full çekmesi;olumlu
24 saat boyunca 500 MB internet TURKCELL :D;olumlu
"kurumsal olarak iþyerimizde kullandýðýmýz internet ve telefonlarýmýz "" "" Hep Turkcell Teþekkürler Turkcell """;olumlu
Turkcell Müþteri Hizmetleri hüseyin bey e ilgisinden dolayi teþekkür ederiz saðolsun;olumlu
En kaliteli hat kesinlikle Turkcell valla;olumlu
hayat, turkcell abonelerine çok kolay gerçekten;olumlu
turkcell t50 çok güzel olmuþ. herkese tavsiye ederim.;olumlu
Turkcell Bayi, VINN cihazýný Modem wifi ile deðiþtirerek sorunu çözdü. Teþekkürler;olumlu
Turkcell'e geçtim ya ben þimdi caným ya bana çalýþtý hep 6 gb internetim var þimdi nasýl bitircem bunu onun derdindeyim;olumlu
Turkcell candir :);olumlu
adamsýn turkcell;olumlu
Turkcell hatasýný çok iyi telafi ediyo ya :) teþekkürler Turkcell;olumlu
her hafta hediye 1 gb net pakedi yollayan Turkcell e de burdan teþekkürler;olumlu
Beleþ 1 gb veren turkcell;olumlu
Turkcell amcam saðolsun 500 mb hediye;olumlu
Gece internet paketi gellmiiiiþþþþþþ 2gb lannnnnnn geberdim tþk turkcell tþk turkcell tþk;olumlu
Turkcell gibisi yok :) hediyelerden býktým;olumlu
ben daha fazla dayanamadým Turkcell ile baðlandým hayata.. çekmediði yer yok;olumlu
Turkcell internet yollamýþ :);olumlu
Turkcell 1gb verdi;olumlu
6 GB int paketini ben 5 günde nasil bitirecem turkcell bana cicilik yapmýþ;olumlu
teþekkürler Turkcell :);olumlu
Turkcell bile kutlamadý bayramýmý be.;notr
Benim en iyi dostum turkcell dominos. Onlar da terk ederdi olmasa param;notr
Teletabi izlerken turkcell þapkasý takýp kendimi teletabi gibi hissettiðim günleri özledim;notr
Turkcell de çalýþsam bana bedava cepten internet verir mi acaba?;notr
Eksi takipci nasýl oluyor lan Turkcell gibi;notr
"Turkcell'den ""Sana Özel"" diye gelen mesajýn aynýsýný arkadaþýmýn telefonunda da gördüðümde anlamýþtým bu hayatta kimseye güvenilmeyeceðini";notr
Aria ile aycell birleþip avea olduðundan beri aria abimize ayýp olmasýn aycell yengemle arasý açýlmasýn diye turkcell kullanýyorum;notr
Turkcell 4 çeker kumral kýz çok þeker;notr
Avea'nýn internet çekim hýzý ve kalitesi hakkýnda yorumlarýnýz?? Turkcell'den geçme gibi bir niyetim varda..;notr
Alperenin Turkcell'e mi geçsem Cansele mi esprisinden sonra arkadaþlýðýmýzý bitirme kararý aldýk;notr
Tam 1 saattir inatla geçen yýl vodafone'a taþýdýðým numaramýn faturasýný turkcell þubesinden yatýrmaya çalýþýyorum öyle bir dalgýnlýk;notr
Hattýnýn vodafone olup telefonunun turkcell olmasý kadar saçmaydý hayat...;notr
Keske , turkcell sms paketi yapanlara mesajlascak birilerinide bulsa;notr
Kýbrýs'ta nefesleri kesen “Cyprus Rally 2015” Kuzey Kýbrýs Turkcell’in ana sponsorluðunda gerçekleþecek. Ýlk Etap 26 Eylül'de;notr
Turkcell kesinlikle katýlýyorum Sadece ara eleman yetiþtiren bir ülke olmamalýyýz;notr
Allah icin 1 tane turkcell t10 kullanan biri yok mu;notr
Ya turkcell madem reklamda fatih artmani oynatcan yakin boyda birini bul yazik cocuk eziliyodur o ne;notr
Turkcell ben seni aldattým artýk Vodafone'dayým.Bi daha bana mesaj atma;notr
Madem birleþsin Turkcell ile Avea,hem uygun fiyatlý hem daha kaliteli hizmet versin olmuyo mu,bu gece birleþin bence,birleþmek en güzel biri;notr
benim üniversite zamanýmda turkcell yeni kurulmuþtu hahahah yani aþaðý yukarý;notr
turkcell neden yazili sorulan soruya yazili cevap vermiyor?;notr
Turkcell hat kullanan hatun çekiciliði diye birþey duydum ya dahada ölmem;notr
Az önce turkcell müþteri hizmetlerini arayýp sinir krizi geçirdim adam sonunda çaresizlikten Ezgi haným yapabilsem size caným feda dedi;notr
benim tel turkcell hat avea;notr
turkcell le baglan hayata;notr
Ýliþki durumum: çalarsa annemdir, mesajsa turkcell.;notr
Çok deðil turkcell kadar mesaj atsaydýn þimdiye evlenmiþtik;notr
Turkcell Superonline reklaminda oynayan uzun boylu cocuk, Behzat C'de surekli lays yiyen degil mi ya inanilmaz zayiflamis;notr
Bu aralar turkcell bile mesaj atmýyor;notr
Hergün sabaha kadar saçma sapan konuþup turkcell e para kazandýrsakya;notr
Yaðmurdan korunmak için Turkcell bayisine girdik, sýkýntýdan Iphone alýcaz birazdan.;notr
Sms gelince heyecanlandým bian turkcell miþ duygularýmý kelimeye dökemiyorum þuan;notr
Ýlk jenerasyon cellocanlar üniversiteden mezun olup beyaz yaka olmuþ bile olabilir! Bence turkcell artýk yeni konseptli reklamlara yönelmeli;notr
0 küsur yýl turkcell abonesiydim tek bir kutlama mesajý almadým 2 aydýr Vodafone kullanýyorum ve Zafer Bayramýmýzý kutluyor, helal!;notr
Turkcell müþteri hizmetlerindeki kýz;notr
Beni arayýp kampanyanýn bittiðini söylemeniz sorunlarýmý çözmedi sayýn turkcell, bil istedim.;notr
yakýnlarýmýn hepsi turkcell e geçsin bir þey olduðu zaman ödemeli atarým en azýndan;notr
Annemi turkcell superonlinedan aramislar beraber ttnetin dedikodusunu yapiyolar;notr
Ölsem kimsenin haberi olmayacak ne arayan var ne soran ne bir mesaj atan turkcell bile atmýyo;notr
Yüksek yüksek tepelere ev kurmasýnlar turkcell bile çekmiyor;notr
Turkcell akýllý depoyu indirecektim, yer yok dedi;notr
Ulan turkcell den bile seni özledik diye mesaj geldi senden çýt yo;notr
Turkcell e yeni geçtikten sonra avea çok hýzlý bi internet yaparsa avea binalarýný bombalarým;notr
Kendimi klimanýn içine sokma isteðime engel olamýyorum. Oturduðum yere yapýþýyorum. Dün içerisi soðuk diye 15 dakika turkcell de oyalandým;notr
Faturami ödedim ya turkcell aþk mesajlari atýyor;notr
TURKCELL YILDIZLI GECELER’E MUHTEÞEM AÇILIÞ;notr
Turkcell Yýldýzlý Geceler Konserleri Zaz konseriyle baþladý;notr
turkcell yýldýzlý geceler zaz laaa baþladý muratyeterr @arsevi;notr
Arkadaslar internet paketi bulamýyorum turkcell ek paket bilen bana söyleyebilir mi;notr
turkcell de ''konusmamiz lazim...'' diye mesaj atýyor. sorun sende deðil dünyada bence;notr
ulan turk adi gectigi icin turkcell kullaniyorim;notr
Artýk turkcell bile aramýyor. Bu nasýl yalnýzlýktýr;notr
Bir gülüþü var sanýrsýn Turkcell prim veriyor;notr
Turkcell’den gelen sana özel mesajýný arkadaþýmýn telefonunda da görünce anladým kimseye güvenilmeyeceðini;notr
En yeni telefonumuz Turkcell T60 Satýþa sunuldu.;notr
Türkiye'nin yeni telefonu Turkcell #T60 satýþa sunuldu. Detaylar için;notr
yaptýðým tespite göre iphone u olan çoðu kiþi turkcell kullanýyor zengin hattý demekki;notr
Çýlgýn turkcell müþterileri coþturuyor;notr
Turkcell, Euroasia'nýn kalan paylarýnýn tamamýný 100 milyon dolara satýn aldý.;notr
Turkcell konuþmamýz lazým diye mesaj attýðýnda cevap yazmadým bozulmamýþtýr inþallah;notr
Dostum ateist olmana lafým yok lafým turkcell sahur paketi yapmana;notr
Turkcell olmayan erkek babet giysin;notr
ben daha önce turkcell hattý kullanýcýsýydým numaramý aveaya taþýyýp woops yapmýþtým sonra turkcell'e geri döndüm;notr
Turkcell , Vodofone , Avea gibi þirketler kullanýcýlarýna sahur için bedava internet paketleri sundu;notr
Allahým oruç tutmamama raðmen turkcell sahur paketini kullanýyorum sen affet...;notr
Turkcell'e verdiðim inanýlmaz ayar @Turkcell;notr
Turkcell @DSmartDestek webchat agentlariniza cagri cevaplama hedefi mi veriyorsunuz;notr
Eðitim ödüllerinin en büyüðü Turkcell Akademi'ye verildi!;notr
Turkcell sýkýysa kozmik evren msjlarýnýn iletim raporlarýný göndersene, hadi baðla beni hayata;notr
Turkcell de tanidigi olan var mi onemli bir konu ?;notr
Aman yarabbim Turkcell Müþteri Hizmetleri beni takip ediyor attýðý mesajlar yetmedi bir de burada takip ediyo;notr
Turkcell Aþým Yok Kampanyasý Msn-Ansayfada yayýnda;notr
Öle dümdük yüzüne Yeni Yýldýzlarý Köylü Çocuklar - Turkcell'in Yeni Reklamý;notr
Turkcell in size özel deyip bütün abonelerine attýðý mesajla;notr
Þekerbank Kazaklar'a Yapý Kredi'nin yarýsý Ýtalyanlar'a Turkcell'in yarýsý Finliler ve Ruslar'a;notr
Turkcell býrak artýk peþimi ayrýldýk bitti;notr
Hayaller Turkcell hayatlar bimcell;notr
Þu muhabbeti turkcell kadar yüzüme vuran yok Yok yani hakkaten çocuðum yok;notr
Hafta sonu geldi, EÐLENCENÝN FARKINDA MISIN? Turkcell Müzik ile ver coþkuyu;notr
Turkcell eskiden sadece mesaj atardi, Þimdi aramaya baþladi, Yakinda içip içip kapiyada dayanir, Beklerim yani..;notr
Az önce turkcell reklamý izledim kýz interneti daha hýzlý olan erkeði seçiyor;notr
Maltepe watsonsdaki ablacigimla caprazdaki turkcell bayisindeki cocugu her haftasonu kesiyoruz;notr
Avea'dan Vodafone'a hattýný taþýyýp Turkcell telefon kullanan adama adil deðil diyemezsiniz. Kimsenin gönlünü býrakmamýþ adam daha ne yapsýn;notr
Turkcell faturamý video halinde atmýþ sanýrým telefonu daha az kullanmam gerekiyor.;notr
Annemin attýðý mesaja amaan turkcell atmýþtýr kesin diyip bakmadýðým için þu an kapýda kaldým;notr
Þimdi o turkcell reklamýndaki gibi birinin numarasýný alsam düzenli ve mutlu bir iliþkim olur mu;notr
Neyseki turkcell mesaj atýyor da telefonum olduðunu hatýrlýyorum.;notr
Dün gece arkadaþýn telefonunu aldým. Çaktýrmadan sevgilisinin adýný Turkcell diye deðiþtirdim gelen mesajlarý okumadan siliyor.;notr
#AD?;notr
Turkcell su reklamlarinda azicik da fiyatlarindan bahsetsen keske. Acik acik hatta dumduk, olmaz mi?;notr
Sanýrým turkcell elektrikle calisiyor. Elektrikler kesilince çekmiyor elektrikler geldiðinde eski haline dönüyor;notr
Sað kolunda BEÞÝKTAÞ dövmesi vardý. Vede Turkcell'de çalýsiyodu yani orda tanistik;notr
Turkcell'in %99 luk kapsama alanýndan arta kalan %1 lik kýsým bizim ev ve çevresi;notr
Yalova tekerlekleri basketbol takýmý kuzey kýbrýs turkcell ile karþýlaþýyor...;notr
Turkcell bile ders çalýþ diye uyarý yapýyor;notr
Faturasi 1 lira fazla geldi diye vodafona donucekmis nispet yapiyor bak gordunmu sen turkcell batcak simdi;notr
Þule ne zamana kadar telefonda Turkcell deki kadýnlarýn taklidini yapýcaksýn? @ForeverKaiSoo;notr
genç turkcell reklamýnýn turkcell le alakasýný hala düþünmekteyim;notr
Turkcell'in reklamlarýndaki gibi bir kadýnla tanýþmaya kalksam kesin aðzýma sýçar;notr
anneme hattý turkcell alma dedim gitmiþ turkcell almýþ bravo anne bravo;notr
Telefon faturam geldi, korkudan bakamýyorum . Bu ay böbreðin tekini Turkcell'e verecem gibi geliyor;notr
Günaydýnlar, bu sabah turkcell reklamýnda çið köfte yoðurup tavana fýrlatan ingiliz gibi uyandim.;notr
@MKAbjk1903 operanin biraz ilerisinde turkcell bayinin tam karsisinda;notr
Üç gundur TTnet kopuk arýzayý gideremediler Turkcell paket aldim.;notr
Þimdi turkcell reklamýný izleyen yurdum genci her iliþki böyle romatik baþlýyor zannedecek;notr
Turkcell reklamindaki cocuk bi telefon nosu isteyecek alti ustu. Sanki yataga atacak ne bu abarti?;notr
Turkcell reklamýndaki hatun bi þarkýya tav amk;notr
Turkcell'in son dönemlerdeki reklamlarý da çok sýradan. Rakiplerine baksýnlar biraz.;notr
@Starcrowl Bu tweeti atar atmaz Turkcell'den gelen telefona ne demeli;notr
Bugün birçok kiþiye gelen Turkcell notification mesaji bize þu gerçeði tekrar gösterdi: En iyi test ortamý production ortamýdýr;notr
Favorilerim arasýnda, babaannemin telefonuna girip okunmamýþ Turkcell mesajlarýný, cevapsýz aralamara bakmakta vardýr evet.;notr
Eskiden turkcell dýþýnda bana mesaj gönderen olmazdý þimdi bende yapýlan iyiliði unutmayýp ona mesaj gönderiyorum ~ ben çok iyi bir insaným;notr
Keþke herkes Turkcell li olsa herkese ödemeli atabilsem;notr
viber, whatsapp etc. bir sürü app varken, hala telefonla konuþanlar var. sanýrým turkcell'den komisyon alýyorlar.;notr
Turkcell bayiini lokantaya çevirdik bütün esnaf bizden yemek yiyor :D;notr
turkcell t40 telefonumu ayfon sanan arkadaþlarým var;notr
Belki bi Turkcell deðildik ama bize de çok baðlandýlar be kardeþim.;notr
Eski turkcell reklamlarýndaki caný sýkýlan adamdan daha fazla sýkýlýyo caným;notr
"Ebruyla Turkcell bayisinin önünden geçerken ""iphone 6 gelmiþtir"" yazýsýný görünce kapýya doðru ibretlik bir dönüþ yapmamýz..... @yukenflay";notr
Türkçe yerine turkcell diyen bersunun aklýndan verin bana;notr
Turkcell kadar mesaj atsaydýn þimdiye evliydik.;notr
@merveakaydn Turkcell 4 çeker Mervemm çok þeker;notr
Bir adam varmýþ caný sýkýlan turkcell im gelmiþ sýkýntýsý gitmiþ;notr
Ne manyak toplumuz ya ! Suadiye'de Turkcell'de Iphone 6 satýþý baþlayacak diye yeni yýl kutlar gibi 10dan geriye sayýp konfeti patlattýlar.;notr
mesaj geldi diye heyecanlandým bi baktým ki turkcell;notr
Turkcell kafasýna göre bana birþeyler atýyor ama hadi hayýrlýsý;notr
2 aydýr avea ya geçmiþim, haftada bir turkcell beni arýyor... demem o ki beni özlemiþ;notr
Ayný mesajý 8 defa ardarda atan kiþiye TURKCELL denir;notr
belki bi turkcell deðildik ama bizde çok çektik;notr
Turkcell bile beni sesimden tanýyor sen neyin tribindesin;notr
Turkcell 4 çeker gizem çok þeker;notr
Ve Huzurlarýnýzda Turkcell'in Akýllý Bilekliði T-Fit;notr
Adam ateist turkcell sahur paketi yapiyo amk;notr
Turkcell'in bilekliði T-Fit piyasaya çýktý. Ýþte Turkcell'in yeni akýllý bilekliði ve özellikleri;notr
Turkcell’den yeni akýllý bileklik;notr
Turkcell için önemli karar;notr
Turkcell bip kullanan var mý;notr
Sertab Erener iddialý þarkýlarý ve büyüleyen sesiyle Turkcell Yýldýz Geceler kapsamýnda Harbiye Açýkhava'da! Biletix;notr
Turkcell'in yeni akýllý bilekliði T-Fit, formunu korurken teknolojinin gücünden faydalanmak isteyenler için satýþa sunuldu;notr
Handenin hattý Turkcell ve þarjý bitiyor belkide bitti;notr
Arkadaþlar handenin operatörü Turkcell;notr
turkcell bedava ramazan pakedi varmýþ dedim milletin gözü döndü;notr
turkcell sahur paketini yine cýkarmýþ;notr
Turkcell olsaydým sahur paketi yapardým;notr
@simbat6651 Bedava internet paketleri var ramazan boyunca turkcell avea ve vodafone;notr
Turkcell reklamýnda þu sinemadaki çocuðu yerleþtirin bir diziyee sesi, hareketleri çocuk tam oyuncu;notr
Aklýma takýldý da internet paketi bittiðinde turkcell reklamýndaki gibi aðlayan var mýdýr la;notr
Turkcell musteri hizmetlerindeki abla sesimden cok etkilendi sanirim iki kez dili tutuldu konusamadi;notr
turkcell her yerde full çeker;notr
Bi aralar Turkcell'li ve zengin idim;notr
Biga daki Turkcell bayii nde zeytin satiyolar bu gözler bunuda gördü;notr
Turkcell'de içip içip bana sarýyo heralde kafalar kafalar;notr
Turkcell ikide bir mesaj gönderiyo çok mu yalnýz ne;notr
kimse turkcell kullanmýyo mu;notr
Net paketim yok aq watsapp paketi falan yap turkcell;notr
Ben turkcell bayisiyim sanki;notr
Turkcell bunu bana yapmayacaktýn.;notr
stratejik yönetim proje ödevim dolayýsý ile artýk gsm sektörüne ve Turkcell kurumsal kimliðine fazlasýyla hakimim. bence siz beni iþe alýn;notr
Anneme hattimi turkcell'e taþýcam dedim öyle bi tepki verdi ki gören evi taþýyorum zanneder;notr
Turkcell'e verdiðim hizmetin yarýsýný okula verseydim þuan yüksek lisans yapýyor olurdum.Tribünden bahsetmiyorum zaten;notr
Turkcell hediye sms vermek için sýnav haftamý bekledi herhalde;notr
neden beni hep turkcell arýyor bunu açýklayýn bana;notr
Þuan turkcell bile iyi ki varsýn diye mesaj atsa göbek atýcak haldeyim;notr
Haftasonu Turkcell'in hediye ettigi dakikalar gibi ne ara bitiyo nasil bitiyo anlamiyorum.;notr
sýrf benimle konuþabilmek için bu saatte açýk turkcell aramý;notr
Ölümüne gs'li karamehmet'in turkcell'inin renklerinin neden sarý lacivert olduðunu ateistler açýklasin;notr
Turkcell makineleri konuþturarak 1,5 milyar lira tasarruf saðladý;notr
Turkcell den þarký göndermiþ ya komik kýzsýn vesselam;notr
Turkcell Akademi de herkesin iþine yarayacak bilgiler var... Pazarlama, inavasyon, web vb... Bence bir göz atmakta fayda var;notr
Abi turkcell'e laf etmeye gelmiyor aninda gorup ariyorlar;notr
Turkcell bile beni, senden daha çok düþünüyor;notr
Turkcell'in Türk firmasý olmadýðýmý öðrendiðimde yýkýlmýþtým ben;notr
turkcell'de mesaj atmayýnca çok yalnýz hissediyorum kendim;notr
Bugün Turkcell, Vodafone, Avea hakkýnda çok derin bilgiler öðrendim fakat çok derin olduklarý için burada paylaþmam uygun deðil;notr
